,FullName,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,Item,Footprint,Cluster_ID
1762,snacks yucca cassava chips,0.570953437,0.015654206,0.2591,0.6923,0.033667335,0.069548872,0,0.01625,0,0,0.018607764,0,0.0149625,0.003970588,0.004464286,0.00887776,0.015288487,0.005825243,0.064697609,0.002256,0.0156497,0.023546372,0.045333333,wholegrain crackers,0.989176471,16
1763,sorghum flour whole grain,0.398004435,0.098481308,0.0334,0.7664,0.019438878,0.12406015,0,0.040625,0,0.000333333,0.00334672,0.016,0.0562,0.008970588,0.029375,0.002048714,0.033634672,0.025404531,0.172995781,0.010064,0.043945621,0.058625661,0.086933333,whole wheat flour,0.375669154,109
1764,soup bean and ham,0.089800443,0.048948598,0.0103,0.1366,0.031763527,0.07518797,0.001166667,0.00575,0.000422535,0.000458333,0.002610442,0.01856,0.00405,0.004264706,0.005,0.006487594,0.010901356,0.008252427,0.026722925,0.001824,0.002055011,0.020663143,0.028266667,bean,0.674285714,87
1765,soup bean with bacon,0.129711752,0.075934579,0.021,0.18,0,0.086466165,0,0,0,0,0,0,0,0,0,0,0,0.011084142,0,0,0,0,0,bean,0.674285714,38
1766,soup bean with frankfurters,0.120288248,0.067698598,0.0405,0.12775,0,0.043233083,0.000833333,0.0095625,0.000633803,0.000229167,0,0.01152,0.0074375,0.005514706,0.005669643,0.008621671,0.030444031,0.011003236,0.039381153,0.00366,0.015175466,0.024747717,0.036533333,bean,0.674285714,79
1767,soup bean with ham,0.105321508,0.060630841,0.035,0.1116,0,0.086466165,0.0027,0.00625,0.000422535,0.00075,0,0.00768,0.00875,0.008823529,0.005357143,0.005463237,0.021270939,0.010760518,0.026722925,0.00232,0.009326589,0.033157136,0.023466667,bean,0.674285714,87
1768,soup bean with pork,0.106430155,0.051168224,0.0329,0.1264,0.02239479,0.082706767,0.00085,0.002875,0.00028169,0.000375,0.004350736,0.01152,0.00391875,0.002720588,0.004330357,0.00776804,0.030045201,0.009223301,0.035161744,0.00298,0.011539678,0.022825565,0.030666667,bean,0.674285714,87
1769,soup beef and mushroom,0.076496674,0.050233645,0.023,0.0958,0.008416834,0.003759398,0.003266667,0.0075,0.003661972,0.00125,0.001472557,0.0032,0.014125,0.016176471,0.003571429,0.00221944,0.013294337,0.007847896,0.00281294,0,0.007903889,0.01057184,0.058666667,mushroom,1.775150017,67
1770,soup beef and vegetables,0.049889135,0.037616822,0.01055,0.05575,0.012374749,0.018796992,0.001916667,0.007875,0.001197183,0.00075,0.001506024,0.00288,0.01178125,0.002279412,0.001339286,0.002987708,0.003456528,0.003883495,0.013361463,0.00046,0.007192539,0.014416146,0.025866667,beef,19.54409099,46
1771,soup beef broth,0.068366593,0.076830218,0.0136,0.056933333,0.049131597,0,0,0.008875,0.004741784,5.56E-05,2.23E-05,0.00704,0.015183333,0.0125,0.006279762,0.003869793,0.004963219,0.006661273,0.024378809,0.001450667,0.012698915,0.044690053,0.006577778,beef,19.54409099,6
1772,soup beef broth bouillon and consomme,0.012195122,0.029439252,0,0.0032,0,0,0,0.0025,0.001971831,0.000291667,6.69E-05,0.0032,0.00725,0.003382353,0.001517857,0.001195083,0.000265887,0.003478964,0.005625879,0.000152,0.004110022,0.006727535,0.000533333,beef boneless,27.7232718,1
1773,soup beef broth or bouillon,0.119733925,0.094509346,0.04485,0.08825,0.084719439,0,0,0.0126875,0.007112676,0,0.00729585,0.01024,0.028225,0.018088235,0.003214286,0.005463237,0.000664717,0.004126214,0.037271449,0.00186,0.025529561,0.067035079,0.000266667,beef boneless,27.7232718,79
1774,soup beef broth or bouillon canned,0.007760532,0.013317757,0.0022,0.0004,0,0,0,0.00125,0.000985915,0,0,0.00128,0.00975,0.003088235,0.000178571,0.001024357,0,0.001375405,0.00281294,8.00E-05,0.002055011,0.003363767,0,carrots canned,1.6,1
1775,soup beef mushroom,0.050443459,0.040712617,0.01815,0.039,0,0.002819549,0,0.00375,0.001690141,0.000395833,0,0.00352,0.00806875,0.006102941,0.001607143,0.000512178,0.019941505,0.004288026,0.007735584,0.002,0.003398672,0,0.045333333,mushroom,1.775150017,46
1776,soup beef noodle,0.055986696,0.033761682,0.01845,0.0537,0.015480962,0.008458647,0.000266667,0.0028125,0.001690141,0.000104167,0.00502008,0.0112,0.0079625,0.005220588,0.003705357,0.001707262,0.011300186,0.005339806,0.005625879,0.001308,0.004426178,0.02138395,0.049333333,beef,19.54409099,46
1777,soup beef stroganoff,0.10864745,0.059579439,0.046,0.09,0.016833667,0.011278195,0.0028,0.0075,0.003661972,0,0.002744311,0.04736,0.00125,0.013235294,0.003571429,0.003414523,0.013294337,0.007119741,0.00281294,0,0.007903889,0.036520903,0.058666667,beef,19.54409099,67
1778,soup beef with vegetables and barley,0.067627494,0.045560748,0.014,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beef,19.54409099,95
1779,soup black bean,0.07594235,0.042348131,0.0099,0.11565,0.018687375,0.095864662,0.00055,0.0065625,0,6.25E-05,0.001807229,0.03168,0.00384375,0.004338235,0.0028125,0.004609606,0.030244616,0.009101942,0.035161744,0.003,0.008931394,0,0.044,green bean fresh,0.732427113,87
1780,soup bouillon cubes and granules,0.485587583,0.195093458,0.1389,0.6488,0.14498998,0.003759398,0.000833333,0.0125,0.004225352,0.000458333,0.004819277,0.01344,0.03075,0.063235294,0.008928571,0.031925791,0,0.008333333,0.078762307,0,0.026240911,0.132628544,0.0048,carrots canned,1.6,102
1781,soup broccoli cheese,0.096452328,0.02453271,0.053,0.077,0.021242485,0.033834586,0.0022,0.008,0.00028169,0.000833333,0.004819277,0.0256,0.0031,0.005882353,0.001785714,0.006999772,0.003988301,0.002427184,0.018284107,0,0.006639267,0.007208073,0.013866667,cheese,9.288191958,95
1782,soup cheese,0.087583149,0.026323988,0.046533333,0.073433333,0.01245825,0.018796992,0.003688889,0.002541667,0.000798122,9.72E-05,0.001249442,0.00192,0.002795833,0.014362745,0.001339286,0.011837013,0.009217407,0.002076591,0.010314112,0.001085333,0.009906207,0.013134711,0.012088889,cheese,9.288191958,95
1783,soup chicken,0.078713969,0.05911215,0.0264,0.0688,0.008717435,0.011278195,0.0009,0.0025,0.001408451,0.000208333,0.000870147,0.00128,0.022,0.010147059,0.003035714,0.001707262,0.013294337,0.005582524,0.004219409,0.0008,0.0071135,0.012013455,0.021333333,chicken,3.24822457,46
1784,soup chicken and vege canned,0.036585366,0.023014019,0.0073,0.0468,0.01012024,0.016917293,0.001733333,0.009,0.001549296,0,0.001606426,0.00832,0.011325,0.014411765,0.001517857,0.002390166,0.003057697,0.002022654,0.011251758,0.000448,0.005532722,0.014416146,0.011733333,chicken,3.24822457,58
1785,soup chicken broth,0.016851441,0.024392523,0.00484,0.0063,0.002845691,0,0,0.00115,0.001352113,3.33E-05,0.000107095,0.001152,0.0146925,0.005235294,0.000589286,0.000887776,0.006700346,0.001877023,0.001687764,0.0006064,0.004489409,0.002594906,0.005866667,chicken,3.24822457,48
1786,soup chicken broth cubes,0.112527716,0.087558411,0.0241,0.1206,0,0,1.67E-05,0.00625,0.002183099,0.000208333,0.000301205,0.01056,0.02501875,0.028676471,0.008705357,0.0166458,0,0.00776699,0.040084388,0.001548,0.015491622,0.067035079,0.0056,chicken boneless,4.239098846,79
1787,soup chicken broth or bouillon,0.150221729,0.098948598,0.07055,0.09155,0.088426854,0,0,0.006375,0.002112676,0.000229167,0.001572959,0.01056,0.01563125,0.032132353,0.004553571,0.016475074,0.000664717,0.004247573,0.040787623,0.000612,0.013357572,0.068476694,0.002666667,barley,0.532970588,79
1788,soup chicken corn chowder,0.109756098,0.036214953,0.063,0.075,0,0.016917293,0.001933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chicken,3.24822457,95
1789,soup chicken gumbo,0.037694013,0.018574766,0.00865,0.0505,0.014779559,0.022556391,0.000133333,0.00475,0.000211268,0.00125,0.001706827,0.00224,0.0050125,0.023529412,0.009375,0.002475529,0.010037224,0.004368932,0.003516174,0.001212,0.002371167,0.02402691,0.012,chicken,3.24822457,58
1790,soup chicken mushroom,0.085365854,0.019918224,0.04295,0.07875,0.003957916,0.031015038,0.000533333,0.00375,0.000492958,0,0.002141901,0.00064,0.0123,0.01,0.001339286,0.002987708,0.009306036,0.004288026,0.007735584,0.0008,0.002608283,0.006967804,0.032,mushroom,1.775150017,95
1791,soup chicken mushroom chowder,0.088691796,0.035046729,0.044,0.071,0,0.026315789,0,0,0,0.000833333,0,0,0,0,0,0,0,0.003883495,0,0,0,0,0,mushroom,1.775150017,95
1792,soup chicken noodle,0.099593496,0.047624611,0.01975,0.136333333,0.005160321,0.016917293,0.000566667,0.008083333,0.002535211,2.78E-05,0.000658188,0.019306667,0.01876875,0.014534314,0.013050595,0.002447075,0.010635469,0.006688242,0.015236756,0.001004,0.008457161,0.04533077,0.022311111,chicken,3.24822457,77
1793,soup chicken rice,0.058758315,0.059696262,0.0133,0.0541,0.006012024,0.007518797,0.004066667,0.0025,0.001830986,0.000666667,0.001606426,0.00128,0.021375,0.006029412,0.000892857,0.002390166,0.013294337,0.00631068,0.005625879,0.0008,0.004742333,0.021624219,0.021333333,rice,2.535572141,6
1794,soup chicken vege canned,0.067627494,0.034345794,0.0232,0.0701,0.012625251,0.013157895,0.003633333,0.004875,0.001408451,0.000333333,0.00167336,0.00256,0.01255,0.006764706,0.003214286,0.002390166,0.013161393,0.005744337,0.007032349,0.0024,0.005216567,0.021624219,0.016,chicken,3.24822457,95
1795,soup chicken vege chunky,0.044345898,0.031542056,0.005,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chicken,3.24822457,58
1796,soup chicken vegetable with potato and cheese,0.072062084,0.013551402,0.0446,0.052,0.006412826,0.005639098,0.000633333,0.00525,0.00028169,0.001666667,0.000401606,0.00576,0.004325,0.0025,0.001339286,0.002560892,0.005317735,0.001294498,0.007032349,0,0.003003478,0.017779914,0.008533333,potato,0.24620978,95
1797,soup chicken with dumplings,0.065964523,0.04036215,0.034,0.0372,0.003957916,0.005639098,0.000733333,0.0028125,0.001408451,0,0.002242303,0.00096,0.01348125,0.006544118,0.000892857,0.001536535,0.010037224,0.003114887,0.003516174,0.002412,0.005927917,0.035319558,0.012,chicken,3.24822457,6
1798,soup chicken with rice,0.050997783,0.01921729,0.0117,0.07245,0.001553106,0.011278195,0.000566667,0.001875,0.001408451,2.08E-05,0.000334672,0.00032,0.00860625,0.002205882,0.0009375,0.004268154,0.009904281,0.002265372,0.007032349,0.0018,0.004030983,0.014896684,0.007733333,chicken,3.24822457,58
1799,soup chicken with star shaped pasta,0.055432373,0.026869159,0.014,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pasta,1.241734167,58
1800,soup chili beef,0.096452328,0.044275701,0.01885,0.14045,0.037975952,0.034774436,0.001416667,0.0111875,0.003169014,0.000958333,0.00538822,0.00416,0.00756875,0.006323529,0.002991071,0.004353517,0.030045201,0.009749191,0.020393812,0.004768,0.013278533,0.017779914,0.062133333,beef,19.54409099,67
1801,soup chunky beef,0.073170732,0.046378505,0.0111,0.1008,0.006713427,0.011278195,0.0018,0.006875,0.003661972,0.001208333,0.001874163,0.00384,0.0140875,0.009264706,0.002142857,0.00221944,0.013294337,0.007847896,0.00281294,0.0008,0.007903889,0.012013455,0.058666667,beef,19.54409099,46
1802,soup chunky chicken noodle,0.045454545,0.036098131,0.0116,0.0446,0.003807615,0.015037594,0.002066667,0.00625,0.001126761,0.000166667,0.000803213,0.00704,0.01495,0.002941176,0.001607143,0.001877988,0.003722414,0.002831715,0.009845288,0.000448,0.0056908,0.023546372,0.009066667,chicken,3.24822457,6
1803,soup chunky vege canned,0.043237251,0.013317757,0.0036,0.079,0.015631263,0.020676692,0.001733333,0.008125,0,0.000291667,0.001137885,0.00448,0.006775,0.006323529,0.002589286,0.003073071,0.005317735,0.004126214,0.014064698,0.000696,0.004584255,0.013935608,0.012266667,carrots canned,1.6,28
1804,soup chunky vege reduced sodium,0.055432373,0.013551402,0.0051,0.1028,0.027855711,0.020676692,0.001866667,0.00875,0,0.000291667,0.001204819,0,0.007625,0.014705882,0.004464286,0.004268154,0.006115395,0.003236246,0.016877637,0.000712,0.004426178,0,0.0128,tomato puree,1.169911429,63
1805,soup clam chowder,0.064301552,0.02702979,0.0216125,0.073925,0.011648297,0.014332707,0.0008375,0.009125,0.049260563,0.001114583,0.002878179,0.00416,0.009,0.009669118,0.003984375,0.00388402,0.013144775,0.009091828,0.013185654,0.001016,0.014622194,0.023426237,0.021866667,mushroom,1.775150017,95
1806,soup consomme with gelatin,0.007760532,0.010163551,0.0008,0.0078,0.004509018,0,0,0.001375,0.00028169,4.17E-05,6.69E-05,0.0032,0.006325,0.010294118,0.004196429,0.000853631,0.002924754,0.000728155,0.004219409,9.60E-05,0.000948467,0.003844306,0.001066667,coconut milk,0.41262018,1
1807,soup crab,0.034368071,0.026285047,0.0062,0.0422,0,0.005639098,0.000333333,0.00625,0.001126761,0,0,0.00384,0.006875,0.004411765,0.007142857,0.004609606,0.026588673,0.004045307,0.008438819,0.0016,0.0056908,0.012493993,0.032,mushroom,1.775150017,112
1808,soup cream of asparagus,0.062453806,0.02067757,0.027466667,0.065033333,0.00240481,0.005639098,0.000733333,0.001708333,0.001220657,0.000680556,0.001093262,0.008533333,0.005391667,0.01004902,0.003154762,0.005975415,0.009173092,0.003559871,0.006094702,0.001618667,0.005743492,0.003043409,0.025422222,cream,5.342395344,95
1809,soup cream of celery,0.064671101,0.016705607,0.035533333,0.055033333,0.004509018,0.007518797,0.000244444,0.001708333,0.001596244,0.000125,0.003101294,0.00128,0.002404167,0.007794118,0.001934524,0.006999772,0.010325268,0.002804746,0.007969995,0.00108,0.005585415,0.007368252,0.004622222,cream,5.342395344,95
1810,soup cream of chicken,0.076311899,0.022741433,0.03875,0.065516667,0.004208417,0.002192982,0.000794444,0.001375,0.000962441,6.25E-05,0.000948237,0.00128,0.005702083,0.006740196,0.001488095,0.004012065,0.008176017,0.002535059,0.003750586,0.000973333,0.004399831,0.009050136,0.013777778,cream,5.342395344,95
1811,soup cream of mushroom,0.063636364,0.015373832,0.03372,0.05704,0.014569138,0.007894737,0.00028,0.002475,0.000901408,4.17E-05,0.002048193,0.003328,0.002995,0.010588235,0.001892857,0.004063282,0.008561553,0.00171521,0.005344585,0.0002224,0.005248182,0.009034118,0.01152,cream,5.342395344,95
1812,soup cream of onion,0.076496674,0.023637072,0.0338,0.076666667,0.012157649,0.006892231,0.000611111,0.0025,0.001220657,0.000347222,0.000959393,0.00384,0.003541667,0.009852941,0.00297619,0.006430685,0.010192325,0.002804746,0.007501172,0.001066667,0.005638107,0.003684126,0.007644444,cream,5.342395344,95
1813,soup cream of potato,0.060606061,0.017757009,0.018166667,0.081366667,0.004809619,0.010651629,0.000533333,0.003375,0.001220657,9.72E-05,0.00015618,0.001493333,0.003791667,0.006813725,0.002232143,0.005235602,0.018124612,0.002049622,0.009845288,0.001618667,0.006586574,0.003043409,0.012088889,cream,5.342395344,95
1814,soup cream of shrimp,0.062453806,0.023792835,0.031466667,0.051466667,0.009552438,0.002506266,0.001011111,0.003291667,0.005680751,1.39E-05,4.46E-05,0.00192,0.003004167,0.006862745,0.001517857,0.005235602,0.009128778,0.002292341,0.009376465,0.001605333,0.005216567,0.016498478,0.0256,cream,5.342395344,95
1815,soup cream of vege dry,0.494456763,0.093457944,0.241,0.521,0.175450902,0.056390977,0.02,0.0125,0.007042254,0.006916667,0.016131191,0.0192,0.0275,0.066176471,0.4625,0.022877305,0.053177346,0.021035599,0.067510549,0.0064,0.036041733,0.099471408,0.085333333,cream,5.342395344,76
1816,soup egg drop,0.029933481,0.013551402,0.0061,0.0429,0.000901804,0.007518797,0.000666667,0.0025,0.000422535,0.002708333,0.000870147,0.00448,0.00195,0.002794118,0.001696429,0.001195083,0.002525924,0.00210356,0.00281294,8.80E-05,0.002371167,0.001922153,0.0048,egg pasta,3.190466667,58
1817,soup escarole,0.012195122,0.007242991,0.0073,0.0072,0,0,0.001466667,0.01125,0.002816901,0.00075,0,0.00896,0.011625,0.002941176,0.002678571,0.00221944,0.019941505,0.002427184,0.00281294,0.004,0.005058489,0,0.048,mushroom,1.775150017,48
1818,soup fish,0.079822616,0.086448598,0.022,0.056,0,0,0,0.00125,0,0.000125,0,0,0.033,0.002941176,0.00625,0.005975415,0,0.004045307,0.00140647,8.00E-05,0.017704711,0,0,chicken,3.24822457,6
1819,soup healthy choice chicken and rice soup,0.041019956,0.029556075,0.0055,0.0571,0.003707415,0.015037594,0,0,0,0.000416667,0,0,0,0,0,0.002560892,0,0.000728155,0,0,0,0,0,rice,2.535572141,58
1820,soup healthy choice chicken noodle soup,0.045454545,0.043107477,0.0063,0.052,0.005711423,0.015037594,0,0,0,0,0,0,0,0,0,0.001365809,0,0,0,0,0,0,0,chicken,3.24822457,58
1821,soup healthy choice garden vegetable soup,0.05654102,0.024883178,0.0021,0.1004,0.021342685,0.035714286,0,0,0,0.000416667,0,0,0,0,0,0.002731618,0,0,0,0,0,0,0,corn canned,1.355,17
1822,soup hot and sour,0.043237251,0.030140187,0.0121,0.0435,0.004208417,0.009398496,0.0003,0.008,0.001408451,0,0.002610442,0.00512,0.0063375,0.004558824,0.002321429,0.003243797,0.003456528,0.005177994,0.012658228,0.00068,0.005058489,0.001922153,0.011733333,mushroom,1.775150017,58
1823,soup lentil with ham,0.062084257,0.043691589,0.0112,0.0816,0,0,0.000233333,0.01125,0.001690141,0.000708333,0,0.0128,0.0068125,0.006617647,0.00625,0.002902345,0.009306036,0.008656958,0.012658228,0.00096,0.011697755,0.001441615,0.016,mushroom,1.775150017,46
1824,soup mushroom barley,0.050443459,0.013259346,0.01365,0.072,0,0.002819549,0.0002,0.013125,0,0,0,0.00224,0.006625,0.007794118,0.001339286,0.001280446,0.017282638,0.002467638,0.007735584,0.0006,0.005927917,0,0.016,mushroom,1.775150017,28
1825,soup mushroom with beef stock,0.057095344,0.022196262,0.0243,0.0561,0.011422846,0.003759398,0.000716667,0.0028125,0,0.00025,0.002978581,0.00352,0.0090875,0.008455882,0.001875,0.001024357,0.02014092,0.004085761,0.007735584,0.001816,0.003477711,0.008889957,0.044533333,mushroom,1.775150017,46
1826,soup onion,0.129711752,0.04228972,0.0059,0.2484,0.025283901,0.047619048,4.44E-05,0.026958333,0,0.000625,0.000803213,0.00256,0.0084375,0.015,0.009464286,0.009902117,0.02118231,0.004989213,0.030942335,0.002384,0.012066603,0.013935608,0.029688889,onion,0.239483333,51
1827,soup oyster stew,0.046932742,0.019859813,0.026533333,0.03,0,0,0.000377778,0.001708333,0.017699531,0.000791667,0,0.001493333,0.001766667,0.006813725,0.001577381,0.005406328,0.115926615,0.004422869,0.006563526,0.001608,0.006586574,0.010892199,0.300266667,rice milk,0.797533333,67
1828,soup pea,0.100570162,0.057226302,0.0198,0.136657143,0.021199542,0.035177229,0.000671429,0.005142857,0.001146881,0.000488095,0.000535475,0.001005714,0.009153571,0.00697479,0.00559949,0.003707197,0.023834846,0.008344891,0.03074141,0.002308571,0.013549524,0.01791721,0.04632381,pea,0.58075,38
1829,soup potato ham chowder,0.088691796,0.031542056,0.052,0.056,0,0.011278195,0,0,0,0,0,0,0,0,0,0,0,0.00566343,0,0,0,0,0,potato,0.24620978,95
1830,soup ramen noodle,0.46286031,0.120735981,0.13835,0.62945,0.016983968,0.054041353,8.33E-06,0.00559375,0.000880282,0.00021875,0.01268407,0.05696,0.06556875,0.043272059,0.043348214,0.003670612,0.01798059,0.033919903,0.034458509,0.003798,0.018257983,0.118092263,0.033866667,pasta,1.241734167,99
1831,soup scotch broth,0.073170732,0.047313084,0.0214,0.0773,0,0.018796992,0.002966667,0.0075,0.003098592,0.000291667,0.000401606,0.00512,0.011875,0.005441176,0.001339286,0.002048714,0.026588673,0.005501618,0.004219409,0.0024,0.0071135,0.01057184,0.069333333,rice milk,0.797533333,67
1832,soup shark fin,0.050997783,0.037383178,0.02,0.038,0,0,0,0.00325,0.002676056,4.17E-05,0,0.00576,0.0061625,0.005735294,0.002410714,0.001707262,0.014357884,0.007605178,0.009845288,0.000192,0.003319633,0,0.043733333,mushroom,1.775150017,46
1833,soup sirloin burger with vegetables,0.085365854,0.049065421,0.037,0.068,0,0.043233083,0,0,0,0,0,0,0,0,0,0,0,0.007038835,0,0,0,0,0,vegetables,0.6926075,95
1834,soup split pea with ham,0.084257206,0.060747664,0.011,0.113,0,0,0.004366667,0,0,0.00175,0,0,0,0,0,0,0,0.007443366,0,0,0,0,0,green bean fresh,0.732427113,77
1835,soup split pea with ham and bacon,0.155210643,0.10046729,0.023,0.212,0,0.056390977,0,0,0,0,0,0,0,0,0,0,0,0.012864078,0,0,0,0,0,bacon,4.025,101
1836,soup stock,0.024020695,0.026285047,0.007,0.015766667,0.007080828,0,3.33E-05,0.006375,0.003239437,4.17E-05,0.000468541,0.00192,0.015175,0.012352941,0.003005952,0.000796722,0.007178942,0.001321467,0.008438819,0.000138667,0.006006955,0.007047894,0.006577778,rice milk,0.797533333,88
1837,soup tomato,0.052475979,0.015712617,0.005783333,0.096483333,0.057965932,0.014097744,0.000655556,0.0078125,0.000798122,0.003243056,0.001584114,0.001386667,0.00910625,0.010808824,0.00391369,0.00398361,0.010812727,0.00473301,0.015002344,0.000472,0.004821372,0.014336056,0.0104,tomato,2.885058419,36
